amount,time_delta,device_score,customer_age,transaction_freq,risk_country_id,card_score,is_fraud
2823.304136619788,137.26917155282194,0.15811647533863826,73,3,1,0.6429655563227874,0
3966.498448006359,176.5200057908579,0.9407609020677452,25,15,4,0.2962653222985482,0
10.864308868463917,145.7073553656631,0.40460324491835564,63,28,2,0.9719651650657364,1
5983.333097091205,186.18637524837297,0.8121932959572534,18,8,4,0.9994958985945409,1
3061.5656012861173,167.95809441476035,0.9502685030475375,19,5,1,0.4003186533815223,1
2379.1750635681906,4.425011015777402,0.018907389759110882,44,29,0,0.6097893747808869,0
5912.533887203118,30.888316285807992,0.6739766630984895,57,19,0,0.23030596388090918,1
5976.710998232768,199.68536525610173,0.66032448762743,54,32,2,0.32099551026122897,0
2447.78374555386,238.5365592438982,0.09103496691178192,28,27,1,0.3609691416958333,0
5074.8544825232375,143.9426300256614,0.12969424325781875,79,1,3,0.13523015632313218,1
5895.091337485407,118.97570277466708,0.5238323854315241,58,8,0,0.9148682576224992,0
4929.141272487126,228.96226407965128,0.5018803707885439,43,14,3,0.6140025567516436,1
2340.5920768885676,97.32337605270757,0.09786238179221629,34,7,2,0.4892720183560272,0
1419.6729959365819,40.965701518568984,0.05986712973745789,37,27,0,0.8076739481021626,0
3393.1786641319245,158.10522358181055,0.1970467846178532,47,10,2,0.5234651471005171,0
432.2173046642831,240.56813062962087,0.7715440331292802,32,5,2,0.1258406706253764,0
1952.9041513899356,7.509225180851498,0.47301486376302104,56,30,4,0.9882154363694023,1
1451.739433420122,232.57903721073436,0.15122637789923943,73,24,4,0.04090167877861284,1
2724.8780757883155,130.64384717343123,0.7605531623072773,76,25,4,0.1432211499356717,0
5662.406172648467,161.325331838787,0.6354193066565679,45,27,3,0.9258784030246002,1
3986.577225522122,115.95220766156412,0.6263881665827902,20,14,2,0.7900052320580587,1
4154.144968615639,29.38086751930429,0.24248402585442264,47,9,2,0.5955116127742607,1
3070.241930544734,237.45322570339948,0.29252939255905164,67,18,0,0.09483397430752782,0
4796.9008773302085,282.4185138428066,0.8903880390240071,76,22,3,0.9635507474187155,0
4150.387659896554,69.54504843272619,0.817493026272372,31,15,2,0.7623318310387197,1
5371.774069872028,72.53895669512575,0.5966582298852442,46,33,0,0.3861645885367757,1
1559.3236240065262,51.504424216676604,0.009434572948207154,63,7,0,0.2618154922717528,1
1408.2894633799385,270.659375788515,0.08825415501229061,27,21,1,0.6932430725939561,0
3002.9685340393034,41.93761054904598,0.26657171879209596,71,4,3,0.14626310998106884,0
2396.2230988453,52.745377197970846,0.7446664719147634,41,32,0,0.33422991713193595,1
1285.9768265124808,36.67330776658486,0.20403174665926438,37,25,2,0.7685419202703189,0
86.96426084549947,148.13548181322508,0.5092741878822066,68,21,0,0.9817815800565055,0
5150.577236774763,76.98922973022971,0.5415088063216813,71,16,1,0.19574760509028177,1
3080.4890391524254,34.37914050603618,0.8408991667322886,44,14,3,0.9439049569765136,0
679.2340777837742,126.03922277990127,0.665292740382448,23,3,3,0.24765230219299272,0
2435.8481616281438,152.6247009628591,0.4980806097976399,50,13,2,0.3563013564523625,1
5922.867280435363,27.60366494555393,0.3993178256398604,70,7,3,0.6293510249204755,1
2934.130973851927,38.060310345682424,0.6043858451576439,57,3,1,0.5394522305140598,1
5695.4176280384445,1.0911207651906674,0.3273905180794978,54,15,2,0.10243206089439894,0
1223.951754125484,209.64268704182473,0.9198642270005832,35,33,0,0.013482982538631227,0
5165.9370943808235,164.21385436013267,0.12712156802356778,76,6,2,0.034698289864178,1
2327.4364794283415,280.60439136868195,0.05683757715230264,35,35,1,0.18012691054930363,0
4894.224055981302,286.5023001711246,0.19834430783285295,46,3,2,0.030568670108606977,0
1160.751444736991,164.83154946299774,0.142543827305611,46,6,2,0.06626642791247961,0
1742.684895983556,185.4609752039697,0.5336325004813691,57,32,2,0.8434105735810263,0
640.5510048820101,256.7633425219498,0.0554659863624658,66,3,1,0.0763925803671025,0
2149.7300079845486,107.6462456941003,0.6705678862115558,31,21,1,0.6170615902031539,0
382.29083115911715,212.6412156630601,0.21843260077711635,37,17,0,0.336736575537525,0
3868.081744651701,203.16899092830644,0.37088022820419964,79,5,3,0.017510432547839128,0
4326.779262989534,174.9567348527715,0.9064814769851539,63,34,1,0.6557741360108688,0
5476.015526383522,67.46441894926308,0.019361623366488834,24,21,2,0.5497386298644976,0
3908.644420610262,257.0115858649156,0.3418865077690926,65,5,4,0.14039837477305206,0
4025.71086412866,32.6894623062162,0.9374483511978782,62,21,3,0.2637314027553217,1
110.03041328964528,237.9628803230274,0.17084966101400734,63,38,4,0.6887349459514953,0
740.8510392873908,191.13351014355987,0.017085025925021813,42,12,0,0.48459584599585204,0
2100.387866378217,19.35186391066235,0.6643854537689372,36,11,3,0.6746354334320679,0
4794.856391593265,27.349212892991513,0.05594778123697586,36,29,1,0.45001694719672725,0
1724.407865523726,32.867448905860506,0.20598413877898347,46,5,0,0.5392742376931748,1
2042.3932025332076,295.78118821405644,0.30237144632376634,27,3,1,0.9267081996030919,0
1803.5092709079938,185.85138935760443,0.12044585490804638,73,21,0,0.6923378438558155,1
4019.4220843826215,269.2155484389251,0.1771818152375335,27,37,1,0.6182357269228937,1
244.1268932085158,162.17608594145213,0.9741891226910341,57,8,3,0.5065660798678477,0
2638.3668870875463,119.8444622166058,0.019644799253136447,47,22,1,0.5025136633172513,0
4310.011704788002,122.34704100789205,0.5779765610220224,33,39,4,0.24394453371223357,1
5385.650772905629,286.5333370699902,0.930405159011599,56,29,1,0.6651734813348238,1
1429.8733392770753,9.417330260067235,0.7416768105589928,79,11,2,0.8897963218051775,1
5990.1566342240885,46.66154918575274,0.4008517312594151,65,5,1,0.6765661193661701,1
61.77826238801199,183.22938878999818,0.23867268585770807,65,6,2,0.051558203214700726,0
2577.3445222144696,16.24592794845192,0.14828687515748762,39,33,2,0.6928656197101961,0
482.2168301548888,160.062206369391,0.9130550949876316,56,36,1,0.26672278607150224,0
3480.767388940813,260.9534096921725,0.5940265015238787,70,38,1,0.45514914141048046,0
181.09546803213743,213.7203245530623,0.6751362658292309,35,23,3,0.02727119524680599,1
5003.007045163735,231.7889654762965,0.9446812363159675,68,28,0,0.3146746191706954,1
5910.377102588033,126.48988570495835,0.8618315324062845,61,29,3,0.4779380023435268,1
120.00272757780378,242.28387817227622,0.8964588503952826,42,28,2,0.3869801793222767,0
3601.319812963392,261.8351344117161,0.35139305064715676,29,16,4,0.07062518947503282,0
690.9720785033521,161.3499419030882,0.7595585366462397,70,1,0,0.49764717754107957,0
2084.2884999902026,181.6549801552989,0.7559574088122567,51,38,4,0.39904405058817205,0
5077.3177119642305,155.12156942099878,0.803955144158904,27,4,4,0.10624093980510563,0
5872.185981905338,129.84598601547626,0.10216371327095486,48,3,2,0.48520701824448553,1
3451.095443349743,200.98434080411468,0.8360011018480069,62,4,1,0.48405215143918967,0
2825.22424169461,181.52761884564097,0.07846518101392785,70,18,3,0.3367984507817755,0
1263.4779792708416,225.10329156402068,0.3317157860660521,75,21,4,0.7814560057039398,0
2337.991975594329,231.85025405109567,0.10291224971711632,44,29,2,0.5797214377122093,1
5776.939261817407,269.0925570717572,0.32772759171546273,18,36,4,0.7207256549155432,1
5498.45808559557,202.34381107393173,0.3021470220912307,71,22,4,0.7130938987554378,0
555.5154743844258,71.23896199323241,0.40965793403795336,56,30,1,0.7210309500131369,0
5728.032185779066,113.47463238226378,0.17549631165856183,49,24,4,0.8627758247889697,0
1980.2226420016402,72.02921910731075,0.8274137058742479,42,36,3,0.37917494170188515,1
2372.7027108585826,140.8235808446548,0.6287875367798177,23,7,2,0.3949771256819119,0
3152.5082645871707,83.9829832760918,0.45081828066962204,72,27,1,0.6572094745631778,1
3884.8870452657216,291.8695519811195,0.3940563750973122,47,35,3,0.5869228575455001,1
2422.707154106777,85.29396951297193,0.5039788121245332,26,17,4,0.6481045679230407,0
2511.4752834521814,176.60871680098825,0.48524227487651594,69,4,4,0.7913776433888663,1
3103.972990678051,38.33918491188244,0.49134464106980946,44,31,1,0.9861272560375566,0
3898.6912933949893,225.08605415239126,0.21166674981340705,33,14,0,0.1369515496047451,0
5650.966349079508,139.74481385328303,0.9396731577650099,32,32,2,0.7731907358276807,1
2438.92406322474,271.7350970227333,0.3284426988332848,21,28,3,0.5415350383510801,1
4760.699589068882,62.85863215137234,0.7505115113212236,18,2,4,0.9792130552853259,0
1332.2155559398545,154.34104310097737,0.09744968524121644,37,7,0,0.18758840605307503,0
4592.666494907745,271.88657887707797,0.14971196815719223,47,22,3,2.3107463577587417e-05,1
5145.472187885995,291.27836449335524,0.6572697733929712,22,30,1,0.2335119938842697,1
416.62383186707126,168.61798848688332,0.11287604174140453,22,11,2,0.44629275432397864,0
4775.445620172814,65.55643670552796,0.6710373885468626,43,7,4,0.4462632234294718,0
3743.7894172223114,5.5308130666371085,0.113449026391085,64,36,2,0.7809024052110045,0
2895.9673910856477,258.41844077582465,0.5620770380243074,71,25,1,0.6686407544007517,1
5510.801715443842,186.08648842162032,0.5663667923880739,30,32,4,0.07201169014453157,0
3395.9398990202094,234.64266601060922,0.30451588394091555,29,17,4,0.1626755097472914,0
2578.4797908936603,128.76899984004947,0.15199131291642876,52,34,1,0.10925869272294819,0
1039.9667894369743,165.0774352443922,0.97510980779982,22,17,1,0.06753587172172981,0
1197.3458332125738,130.34439009097164,0.9521256900862303,29,28,4,0.8460707896598026,0
1120.5013223069493,191.49468991364537,0.4210420728666753,77,27,1,0.18775988452849846,0
5671.966260457043,40.877779532975346,0.9845807721236226,55,1,1,0.4985143359137172,1
1436.739331822933,49.33463920507316,0.20987923684997067,45,2,3,0.4303187935398344,0
3947.5004708848383,298.082001498902,0.9623470783169348,42,32,1,0.7858626368232987,0
2079.9734573410437,164.41705588390204,0.9480859361054763,79,28,1,0.006449175812002661,0
2938.6374708963745,94.88478619930973,0.19093394818917442,27,5,3,0.11561953489137777,1
1910.0088291832217,189.57835680810828,0.030634136260355715,28,27,1,0.11058426545063405,0
4535.21523098048,14.47758920888863,0.5553365854348022,57,8,4,0.0750406874849846,1
165.5251514723771,260.2745110913128,0.9183485307068162,50,25,1,0.9110342729509303,0
3096.1412602230494,257.1004342333433,0.43614878781744126,52,26,3,0.5163123300058263,1
2866.0324389767084,162.60455250792697,0.4316124450429656,27,28,3,0.6478206444477592,1
5795.462525103436,26.573517039888827,0.07640961007563274,24,7,2,0.21881049348245551,0
1192.456471481662,266.21520430941735,0.09610262666817515,77,9,4,0.5380591988503799,1
2139.072419272284,15.465445686890488,0.7616064372929504,25,17,3,0.7700438533299814,0
4312.125244950705,227.20811428619692,0.5884245984098125,75,7,3,0.6659093546559681,0
5469.9363299395945,71.20895210302196,0.7947977592351738,68,4,2,0.20592707726911685,1
5509.687457932281,102.0173496999845,0.08943632674088553,73,19,4,0.9244062135095893,0
969.1343736776505,231.18190546996573,0.2346248891888898,23,36,4,0.14558826451758455,1
2427.7732442761244,183.3462478896147,0.010947387291235788,55,14,3,0.7776424504650508,0
1920.6664912651456,145.42791109394474,0.01156071897575306,21,11,2,0.8586563690934949,0
5565.7652501564535,79.73379797231905,0.748754729971713,79,38,0,0.28576752659837923,0
1740.1176817097678,43.682262498650815,0.37557193384767096,64,12,3,0.4086685528525962,0
5887.741730977735,4.576895580492202,0.9699141173623526,60,14,1,0.23956744796906448,1
4177.896329068085,250.36066677173594,0.8375226511698128,52,34,2,0.9252022180672331,1
1621.8677761353383,43.277840807479585,0.35834829444016825,39,33,1,0.9725836654975777,0
1675.0166794771555,186.0054672786903,0.8785277599352743,68,13,4,0.3934061661604864,1
5075.538447101624,276.050235384787,0.11022386623114921,60,4,1,0.24268306863399114,0
4253.51510256234,179.8173728314226,0.042827289001844515,37,5,3,0.4760472377562426,0
2989.174084359443,235.39469078122866,0.807667024006571,50,28,4,0.8687041557860088,1
1584.7146434871859,202.28888229736415,0.4695124088996049,19,28,0,0.3184020957581095,0
1719.380805203122,143.7650504502811,0.016554544253967518,73,13,0,0.2014899801015917,1
1223.728288702533,69.87839080208944,0.9608288870158918,42,39,2,0.11892004386303157,0
3381.3833567875304,203.18215813586426,0.35154570129620266,59,30,4,0.4892556453971816,0
1302.0575340889338,149.90811365799152,0.4536279579583363,69,30,1,0.34697983406435196,0
4912.5373119880915,259.5401760150019,0.6430058018881784,78,2,1,0.6664167219625659,1
1259.7132017537413,294.87546459458054,0.12933840656558093,27,27,3,0.6256027256880824,0
2301.7767097493415,27.364197406278766,0.8517348971623384,32,5,4,0.46172471857813213,1
1526.2239234394374,205.7035566716885,0.9248249090048438,29,22,0,0.7660404570778055,1
2080.0811084403013,141.08542173167277,0.9203988482267078,58,18,1,0.35839556333024325,1
708.8993308432717,137.02348708541848,0.26206584619374695,54,6,1,0.10810194046162536,1
130.2325191047816,60.68356705833375,0.08338644710015042,20,3,0,0.6045987018066551,1
5280.503009517467,253.1434572318817,0.8873889923717978,58,24,3,0.8139724871811421,1
5035.244536059225,248.4029147051236,0.5604396304819272,43,38,3,0.877726310954221,1
2763.8034973887534,118.09184353036957,0.21183224115712884,32,16,0,0.1283309081153221,0
1941.4852984382992,121.63536387101631,0.6241179096275611,31,19,4,0.5488590910020308,0
5633.735013510034,239.27122083469823,0.15144187364199857,48,24,3,0.3628650019299595,0
2272.0505162022537,33.42206152475629,0.6710317569444642,41,7,1,0.6416738129276129,1
137.82399314617368,215.17813188480355,0.5151243593328289,71,16,4,0.7518378095390748,0
4388.025131932021,161.96041563704216,0.8903490649091436,44,39,3,0.4008025159273986,0
283.4523887393624,195.43915970404692,0.7543791310647174,43,30,4,0.6632461219610235,0
4792.300394033484,16.57132752413826,0.5115812310275951,24,30,0,0.06857229896136097,0
3048.5191208094593,228.26238499283843,0.7872097689188593,70,2,4,0.05463821697559401,1
736.9046916351153,191.20686773467494,0.5073434454963847,69,24,0,0.7429201596436132,0
3424.246314497201,225.80610378211742,0.18936956864114507,30,28,0,0.25671203858595193,0
5072.499407771099,171.8379567385307,0.8008498208312141,73,27,4,0.8479631084132718,1
3534.080367736331,18.70265326401953,0.431745578712864,52,21,0,0.5327679848896791,0
2955.268559192361,49.156948360199195,0.8954017426442783,19,25,1,0.35347478960722256,0
5489.044027218677,214.6495622598567,0.9908483609110484,48,24,3,0.004549111106546766,1
2787.000371513173,19.157399698164102,0.7198334170242008,45,9,3,0.451114160864705,1
140.4034227976756,73.5334689738824,0.3069590301428793,79,17,2,0.7822954674052005,0
4985.815900184284,29.805861796600997,0.27179483294040585,74,1,4,0.4466371090443251,0
4142.696715545157,265.5894628310348,0.491627007107564,58,6,2,0.8060690061168405,0
350.3024433893023,95.00158828900618,0.3675556713230167,71,36,0,0.7133671790915682,0
992.4592586524379,269.74096593552946,0.7198255577435193,46,13,2,0.9024116504238793,0
3743.648718943816,271.14598788101455,0.22774923504526867,52,28,1,0.8201404716397641,0
2875.7949520135303,202.31441193878896,0.41633179965519507,31,25,3,0.5999751303695235,0
5881.675514756803,247.32707636929268,0.3211409144950209,22,10,4,0.7936864399626378,1
2473.1005655345543,51.84090382155412,0.2084733101781313,49,22,3,0.7497228052564422,0
4150.162665981076,143.56474002131935,0.12372420329468747,31,9,0,0.12349033717400748,0
4935.59790427498,172.54861775637983,0.15785693017531277,60,12,2,0.9664118761364535,0
4603.500903618493,159.22622058448616,0.32098240903445485,51,37,3,0.45791591274460597,1
4743.928430978951,19.454824319816023,0.17504003147559677,79,22,4,0.8994346588912981,1
3272.7557823255333,183.1145376905609,0.19384056569541952,54,15,2,0.42202324636563127,1
2984.126051373272,30.525536249965533,0.9798354793682823,59,28,2,0.7965925893665502,1
5751.558642454605,15.086446343549131,0.04503960577419108,45,12,1,0.6890681308813267,1
2122.8003815368756,107.43551863142812,0.5890519005114495,51,15,2,0.9174578224226413,0
1648.1201180974501,88.03244591211511,0.9640895732946884,64,11,2,0.1915784274368706,1
135.67722373908856,55.253901829254005,0.40444757551027355,55,21,0,0.6729213070333306,0
529.043735194501,266.06149171079124,0.015763744035839578,30,17,2,0.6321047734887597,0
2665.847223232283,209.4735317706604,0.5027154927648767,38,8,2,0.032560183806712995,0
181.85930433577704,59.391887848969304,0.8880276358641993,55,39,2,0.8369907758648993,1
3345.3007338091547,63.562241265838246,0.834371926352341,49,3,2,0.3482126758566253,0
2746.941318102873,220.32170569359917,0.6366616223290287,55,36,4,0.9496944218470148,0
5135.809674110189,208.40832336201018,0.43645238437733214,70,8,3,0.6703792601247158,1
1651.754266185424,138.79399999666015,0.857419936671546,72,19,1,0.4554385751490845,0
137.32813616188585,143.71013233904358,0.577205932481143,44,32,4,0.27353984167527723,0
4566.781485179056,142.662333936587,0.2116392307501146,64,13,3,0.07603009202757727,0
5115.2190711401,34.13775330399423,0.7843759668892554,40,39,1,0.6886840510295643,1
1909.9445112657995,106.88052850060807,0.10733920680982478,72,26,0,0.0930432738486342,1
1358.0684696871217,26.141406211067007,0.038425239330115435,21,25,3,0.28998035723679516,1
5607.781350538314,177.0228392296264,0.1652044550769204,49,29,2,0.8902668665535122,1
5707.515589318467,258.3964552259746,0.277932659777156,76,27,2,0.7468911409173418,0
3126.6100928628553,227.48411466916417,0.97402577328424,38,36,1,0.2486660650750666,0
3481.909110810662,159.52284235719756,0.9652851429698218,33,1,1,0.8771773828474956,1
945.2763374999005,212.755009325394,0.3317628964483079,23,4,1,0.6356092292836301,0
982.922135935312,70.19749213110298,0.5181217521264779,36,7,1,0.07750741847829934,0
5867.9023942386775,279.1558116072295,0.661495795666318,74,17,4,0.3316559268134489,1
2734.9243491233237,62.30265279790112,0.9370917679043829,55,23,1,0.08266123887351706,1
171.4080928182568,246.0563287476746,0.15001331665384143,31,33,1,0.04742430762043903,1
5850.83372275934,80.981438342428,0.18899547233681324,21,13,3,0.9250316832370903,1
200.72856210020575,141.96600160270006,0.6080769378369932,63,23,2,0.73239077734045,0
156.45330467405668,264.28616449155277,0.7669252525132642,35,32,1,0.6189254169482726,0
2013.6955413505566,280.3657940336339,0.7141354039053385,65,22,0,0.3799840399813025,0
5729.087740236275,21.604550396732435,0.856728516722513,26,36,2,0.8576436531061119,1
4036.3742849781484,7.69367658411737,0.6654037904294144,22,28,4,0.7234769889300869,1
596.0283712433018,77.93433587231962,0.7704357665039876,69,18,2,0.3007943280880393,0
2434.5990294539793,285.2281095767779,0.4217240657709358,22,30,3,0.32762657190347044,0
331.3834437623637,206.7434394201277,0.775702844162803,51,6,3,0.716116186594836,0
4176.150390989907,70.5775708262203,0.27685119893752774,64,25,4,0.2694280020671115,0
5782.199331123541,123.13489853334875,0.16666267397609558,41,20,3,0.5306782816665743,1
2122.6114031897423,249.11080723333808,0.592533790289434,71,11,4,0.9458967105198813,1
4878.351713657238,159.6921704222758,0.8586730354549266,41,8,4,0.4928523416979812,0
2505.4316973537134,91.23743697135872,0.5193418427011776,34,35,1,0.365422799181331,1
4034.739869917483,104.65818973513235,0.5567857951218759,27,4,4,0.3110884166782224,1
4295.657389648338,30.700326370181962,0.33075145772890036,32,13,3,0.378344037606427,1
4097.60376568376,172.68183083390295,0.2982104893166171,59,23,3,0.990939021242705,0
5916.418694999625,191.8297709288718,0.8572748216666924,27,15,0,0.3697553842478922,1
3078.3037529863086,74.74162512880446,0.1698280396859848,62,38,1,0.954676421678055,0
1131.7127505042554,268.32296230258044,0.08279619789591897,50,17,0,0.5201602533124463,0
5412.993222150044,165.238332512387,0.04684039607533419,23,1,4,0.6237040488693608,1
1804.4496696813712,17.72986674737934,0.1775052916736356,72,18,2,0.17960331073545877,0
5729.850485086221,93.84669453604285,0.5193604134387582,33,35,1,0.2367958342920653,0
3618.8517516702395,135.56734487851577,0.7312343725689793,20,13,0,0.9781533194259637,0
1128.172340314891,35.24581810927248,0.0062724812143291064,76,6,1,0.6652132446547796,0
3038.6233420338585,172.1512049628554,0.6982799893143705,27,2,2,0.15073670285781493,1
2053.5732731897606,246.760599769838,0.15582156368817357,27,23,1,0.19848534534542717,0
3313.2335384967864,137.88213836642217,0.9672901590713137,48,1,4,0.7314158356385645,1
2187.8151737717603,142.06955950208487,0.5356290670802036,53,16,0,0.1840085025340349,0
175.49810966571866,69.67048423444037,0.4514636588135178,70,8,4,0.5513262522894177,0
3110.3644894097506,207.34590252582134,0.23543613703636712,33,5,3,0.47357145527470434,0
396.6393948618079,24.65246939994441,0.390911242625238,78,26,3,0.2665256091837761,0
3561.9876204832954,205.90287555834422,0.9561712188986117,34,12,1,0.6856620062399127,1
4019.42044246685,227.10990858294164,0.9275423018040575,58,34,1,0.995579366657189,0
4370.2396156486975,0.8402840898585784,0.6018487246454979,72,33,1,0.6782061234949253,1
5768.096213144253,252.74548384346173,0.4069295418054403,36,25,3,0.22529186754863906,0
1138.0425182454335,259.15428486266137,0.04781358811280545,76,15,0,0.7743127533850814,0
5354.280316944596,56.03526484325185,0.30133231334627086,30,2,4,0.919882468194599,1
518.7988967265305,235.58072463742846,0.7537249274801219,54,35,1,0.46442100679481935,0
1375.3899772170603,126.62419526103807,0.8749006551432575,50,26,4,0.3862695863881651,0
2629.007882930249,69.39812529892824,0.684008755167208,64,18,2,0.029497703117182472,0
4572.8680041646385,98.22648448793136,0.9447825373051997,35,2,0,0.6535380463418512,0
867.273846891256,224.82938329279906,0.05227289198860352,24,4,3,0.5700631269348495,0
1534.6428438414055,42.6941155648245,0.7881354518777495,62,32,3,0.3939804785101254,0
1175.5011044423118,141.11047039235572,0.5641395816199628,65,8,2,0.6903582830234908,0
4505.639874658842,52.64166560830048,0.9935983722408941,78,30,1,0.6632464594931735,1
3474.776068288328,22.00798290182232,0.6292900657078219,64,35,2,0.4904921074347891,0
3606.4803577733132,264.16996989825054,0.18268492480755072,22,10,3,0.2527465742981886,1
1730.266272206735,79.4746814693772,0.6754127245687092,71,3,2,0.590875923594496,0
997.7791820282958,209.3844576465659,0.3025681583279928,48,32,2,0.5003417664251176,0
2506.3436767942817,80.66348176414344,0.7220665859305908,55,16,1,0.4951622257125321,1
127.76929214041674,136.3240726354985,0.8979352819527111,23,9,0,0.14059714244136834,0
1113.6095000103633,217.9865479222201,0.5102302346632323,60,6,0,0.36375849341219624,0
5148.193838166537,267.634346369689,0.8948092404545469,57,26,3,0.2251322945672536,1
1217.7351696378162,264.62731700523597,0.13901343818313794,55,27,2,0.6916340815232654,1
1692.16955630276,268.1615855939545,0.06683565543934677,39,9,4,0.4232633485238917,0
1168.2841958676936,242.4797695050823,0.33941952893328764,69,16,3,0.9812614463446738,0
3408.785347180091,266.57066101560105,0.878349417290862,72,21,1,0.5074191984563983,1
114.05694157600942,230.31649629441614,0.984793493238274,53,23,3,0.856322898046608,0
1751.901572198321,64.32845252463876,0.976526696900891,51,39,3,0.22857830562621229,0
3070.5728078198135,288.82467689250916,0.4106405380785636,42,25,1,0.043486188202376375,1
402.3230838326891,63.3883598762094,0.06130123342812133,52,12,3,0.8686443254478725,0
1328.5267673137423,60.53182250298189,0.6383003363493972,41,19,0,0.2700135067583813,0
4250.4442799621365,66.05305773204086,0.6484430121896628,52,34,4,0.47689675207775317,0
5573.417510772222,198.94916564815728,0.3729548069936931,67,7,2,0.5240834803184933,0
2510.693832373936,297.0490903897754,0.1962483717039023,32,28,1,0.46025460977429633,0
5030.203246261166,257.5622745145584,0.6429498478193222,55,8,3,0.49747725108897,1
3874.405624871949,116.64973569423223,0.06770810187819898,29,26,4,0.2113766023208915,0
4813.526324781233,285.4185787573873,0.38515019117264204,45,9,2,0.3074007712320339,0
2525.018669681102,176.69147085264606,0.06979860132609261,37,11,3,0.6342193002598743,1
4137.379515301273,138.03630293714747,0.2941525060156924,74,32,4,0.6538544785999174,0
2639.7487400932678,187.8002554094692,0.8059006172499619,79,14,3,0.1568540534350492,0
3774.9583841887156,53.30071095159749,0.64657733997448,59,33,1,0.5087278442896375,0
3956.377889350436,163.05276577522412,0.09676938831456294,55,39,3,0.48138610580812047,1
5799.385188988601,89.3100075974804,0.73162273236853,18,39,2,0.6864934016324807,1
5004.796819557296,286.21654990271304,0.19023057697553425,24,38,3,0.6494876260781487,1
2697.8247618696396,267.76043899826504,0.5917710622751892,62,20,3,0.6124343897435689,0
1700.765758970112,31.62971553830698,0.0187305952570751,47,21,1,0.5940891824510641,0
5387.099528735844,7.138181419164324,0.12300414944927107,52,19,4,0.06640675129869222,0
5926.9855886537225,164.51764306239076,0.08979705746527478,56,31,3,0.9619928024326766,1
4089.2771555373033,207.29265265402805,0.7321863172820318,30,38,4,0.21209137051340488,1
898.2437561396093,117.99412748857085,0.28883573804976026,78,29,4,0.5517755880692453,0
2356.805023691167,289.5869881243848,0.16281853989850348,18,32,2,0.3788764259838451,0
805.4475580325606,298.0253863513945,0.4809712256115839,50,3,2,0.5815390877004716,0
5316.592408168895,221.351414374186,0.03906825763604027,67,24,1,0.473998697561257,1
3100.302196335166,166.2845289951285,0.26794967790245117,50,28,1,0.8684498336144126,1
2917.238396928484,197.21219645281067,0.5492510816593176,38,20,0,0.18936937111565788,1
2325.41764974802,230.5658219400886,0.734835059212224,47,20,2,0.1124836849458265,1
831.8935169891437,269.2152081519897,0.5864168004356266,21,23,0,0.4690792074510671,0
1861.1419153408356,167.03097675994852,0.7206277238929243,29,33,0,0.24234629903049554,0
1997.8543980891413,155.77875154094622,0.7991226557826007,37,27,4,0.2250579191200356,1
999.8051019441606,187.40123042825186,0.6676928190275678,33,25,3,0.5519342201393238,0
3695.2781527408533,153.0327147332593,0.41356427633895254,63,39,4,0.11982558385850783,1
4649.992964909441,223.84650809738312,0.989692458585349,26,27,1,0.9138422130122438,0
4278.397523359523,6.923889402469497,0.5242011751446674,69,31,3,0.45168203637797466,1
2683.1487063817262,60.86190090013353,0.43801875951298297,74,12,2,0.44067925602960956,0
2112.282352121491,115.43044385774161,0.8634347238769455,46,7,3,0.3799302887608452,1
5791.214438531818,58.1061901793077,0.1835308385161647,20,38,0,0.06637296210219079,0
3003.4627208390525,167.20678776040228,0.6352162779318987,41,6,3,0.05540889021472384,1
247.59058853613118,243.9362452963223,0.5124316654610342,19,28,2,0.4349466171946752,1
172.3390676332575,256.9644585582827,0.09207537292574397,51,18,4,0.7014553523110779,0
1368.9269813710819,46.54703313092439,0.3065210662070764,39,13,2,0.4094128931182487,0
5819.50249938393,273.51752822579624,0.5057220297928279,19,30,4,0.11450219030301212,1
342.1328033867539,130.9116528165792,0.4534653445059935,30,2,3,0.1480177076901823,1
2299.2731720810757,189.54185154136377,0.7544964124595875,34,34,0,0.031513897971223725,0
2646.1810319345973,271.6016335412229,0.5644676225471907,30,37,3,0.5296859319212529,0
5019.265860217402,181.6447263510709,0.07375649809440887,55,10,0,0.19764613296055145,1
2375.3737120113733,10.212394666708935,0.578570054813403,78,22,2,0.3383283796986444,0
2024.946808668838,257.16157439818187,0.3929690818724577,75,32,2,0.9524357071997407,0
4168.658139640248,274.67649333764837,0.32639428270939075,24,23,2,0.37416895656459526,1
1133.1893132938312,299.8646232379732,0.05210889643651895,77,12,4,0.5853034501170413,0
4531.494325000122,62.89225632460839,0.21688075801491646,38,2,3,0.39625340772611595,1
2057.193757011959,96.80192236503275,0.31636923623882696,68,35,4,0.963470075179396,0
3556.4086903258235,215.72429372466462,0.271881772046627,68,24,1,0.8002118299267421,0
4778.347247217005,22.6252336448144,0.5465925291951804,71,21,0,0.8372124380645856,1
403.50673036549074,262.9165490995132,0.9211854235761382,27,5,4,0.7521978004464491,1
1595.236947397264,47.79235512949812,0.5744803141007968,35,26,4,0.5047704933990594,0
174.79069681637682,113.46707349801132,0.3396674973702749,21,7,2,0.2979410891909702,0
1605.6895632542723,117.89869787830956,0.6879629767408528,44,31,3,0.0969340022357279,0
4744.351142077204,256.8634524147425,0.9597279808756916,30,18,1,0.3199120011866521,1
